Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,US_Tariff_Rate,US_EV_Subsidy,EV_Share,Oil_Price,Interest_Rate
2010-03-31,GM,Commercial_Vehicles,China,13901,44362.98,0.0223,710.95,0.025,7500,0.0333,82.58,0.0313
2010-03-31,GM,Electric_Vehicles,North_America,1275,40317.35,0.0226,718.09,0.025,7500,0.0333,72.62,0.0258
2010-03-31,GM,Electric_Vehicles,Europe,1419,39582.67,0.0193,669.24,0.025,7500,0.0333,68.03,0.0265
2010-03-31,GM,Electric_Vehicles,Asia_Pacific,1928,40510.98,0.0207,736.24,0.025,7500,0.0333,69.98,0.0259
2010-03-31,GM,Electric_Vehicles,China,2052,39575.37,0.0267,697.88,0.025,7500,0.0333,77.36,0.0356
2010-04-30,Toyota,Passenger_Cars,North_America,33311,28479.05,0.0222,697.45,0.025,7500,0.0333,71.03,0.0351
2010-04-30,Toyota,Passenger_Cars,Europe,39282,26527.48,0.0197,723.08,0.025,7500,0.0333,84.62,0.0362
2010-04-30,Toyota,Passenger_Cars,Asia_Pacific,48259,28131.02,0.0148,701.78,0.025,7500,0.0333,92.12,0.0388
2010-04-30,Toyota,Passenger_Cars,China,53693,25944.45,0.0187,725.52,0.025,7500,0.0333,95.63,0.0247
2010-04-30,Toyota,Commercial_Vehicles,North_America,8754,48060.98,0.023,711.48,0.025,7500,0.0333,71.97,0.041
2010-04-30,Toyota,Commercial_Vehicles,Europe,12410,50483.88,0.0186,684.38,0.025,7500,0.0333,75.46,0.024
2010-04-30,Toyota,Commercial_Vehicles,Asia_Pacific,14882,49943.21,0.0163,685.44,0.025,7500,0.0333,91.04,0.0437
2010-04-30,Toyota,Commercial_Vehicles,China,14555,47073.48,0.0235,676.1,0.025,7500,0.0333,82.02,0.0259
2010-04-30,Toyota,Electric_Vehicles,North_America,1900,44084.2,0.0244,716.35,0.025,7500,0.0333,87.15,0.041
2010-04-30,Toyota,Electric_Vehicles,Europe,1935,42416.84,0.0191,694.03,0.025,7500,0.0333,80.95,0.0357
2010-04-30,Toyota,Electric_Vehicles,Asia_Pacific,2524,44053.8,0.0273,760.71,0.025,7500,0.0333,83.83,0.0371
2010-04-30,Toyota,Electric_Vehicles,China,2547,46026.68,0.0222,744.71,0.025,7500,0.0333,70.34,0.0231
2010-04-30,Volkswagen,Passenger_Cars,North_America,25823,28202.37,0.032,703.11,0.025,7500,0.0333,100.16,0.0298
2010-04-30,Volkswagen,Passenger_Cars,Europe,34985,28354.3,0.0124,706.51,0.025,7500,0.0333,80.72,0.0317
2010-04-30,Volkswagen,Passenger_Cars,Asia_Pacific,44418,28418.06,0.0277,752.86,0.025,7500,0.0333,92.33,0.0319
2010-04-30,Volkswagen,Passenger_Cars,China,47319,28530.66,0.0237,706.16,0.025,7500,0.0333,91.46,0.0384
2010-04-30,Volkswagen,Commercial_Vehicles,North_America,9120,53905.53,0.025,673.28,0.025,7500,0.0333,90.37,0.0419
2010-04-30,Volkswagen,Commercial_Vehicles,Europe,10764,53771.64,0.0198,717.07,0.025,7500,0.0333,90.95,0.0334
2010-04-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,12284,52604.7,0.0226,739.08,0.025,7500,0.0333,66.82,0.035
2010-04-30,Volkswagen,Commercial_Vehicles,China,14700,52959.08,0.0224,694.7,0.025,7500,0.0333,74.99,0.0419
2010-04-30,Volkswagen,Electric_Vehicles,North_America,1609,45057.42,0.028,745.29,0.025,7500,0.0333,80.74,0.0373
2010-04-30,Volkswagen,Electric_Vehicles,Europe,1734,44713.56,0.0178,679.03,0.025,7500,0.0333,102.24,0.0376
2010-04-30,Volkswagen,Electric_Vehicles,Asia_Pacific,2218,45948.19,0.0225,717.54,0.025,7500,0.0333,73.64,0.0388
2010-04-30,Volkswagen,Electric_Vehicles,China,2888,46338.3,0.0239,715.68,0.025,7500,0.0333,67.19,0.0306
2010-04-30,Ford,Passenger_Cars,North_America,26314,25470.92,0.0248,731.68,0.025,7500,0.0333,85.87,0.0449
2010-04-30,Ford,Passenger_Cars,Europe,26728,25472.41,0.0192,674.0,0.025,7500,0.0333,90.52,0.0361
2010-04-30,Ford,Passenger_Cars,Asia_Pacific,34279,24846.62,0.0245,729.83,0.025,7500,0.0333,84.74,0.0296
2010-04-30,Ford,Passenger_Cars,China,42488,25012.24,0.0245,725.78,0.025,7500,0.0333,95.64,0.0336
2010-04-30,Ford,Commercial_Vehicles,North_America,7534,44360.11,0.0219,692.6,0.025,7500,0.0333,80.7,0.0325
2010-04-30,Ford,Commercial_Vehicles,Europe,9422,46052.9,0.0208,731.37,0.025,7500,0.0333,75.36,0.0325
2010-04-30,Ford,Commercial_Vehicles,Asia_Pacific,10800,43672.84,0.0243,712.95,0.025,7500,0.0333,78.32,0.0424
2010-04-30,Ford,Commercial_Vehicles,China,11670,45183.27,0.0213,755.05,0.025,7500,0.0333,79.21,0.0378
2010-04-30,Ford,Electric_Vehicles,North_America,1409,40959.75,0.015,732.75,0.025,7500,0.0333,76.14,0.0428
2010-04-30,Ford,Electric_Vehicles,Europe,1623,40106.71,0.0168,748.51,0.025,7500,0.0333,100.8,0.0317
2010-04-30,Ford,Electric_Vehicles,Asia_Pacific,2009,41456.9,0.0262,779.83,0.025,7500,0.0333,81.65,0.0365
2010-04-30,Ford,Electric_Vehicles,China,2030,39314.58,0.0233,740.85,0.025,7500,0.0333,94.02,0.036
2010-04-30,Hyundai-Kia,Passenger_Cars,North_America,25015,22037.29,0.0144,793.07,0.025,7500,0.0333,102.53,0.0405
2010-04-30,Hyundai-Kia,Passenger_Cars,Europe,28522,23076.3,0.0249,750.4,0.025,7500,0.0333,101.43,0.0312
2010-04-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,31010,24384.58,0.0192,715.54,0.025,7500,0.0333,85.76,0.0361
2010-04-30,Hyundai-Kia,Passenger_Cars,China,35832,22586.71,0.0267,725.27,0.025,7500,0.0333,75.45,0.0324
2010-04-30,Hyundai-Kia,Commercial_Vehicles,North_America,6303,40915.24,0.0187,741.71,0.025,7500,0.0333,79.29,0.0274
2010-04-30,Hyundai-Kia,Commercial_Vehicles,Europe,8915,40762.49,0.0186,748.56,0.025,7500,0.0333,80.19,0.0351
2010-04-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,10193,40765.74,0.023,729.28,0.025,7500,0.0333,85.47,0.0306
2010-04-30,Hyundai-Kia,Commercial_Vehicles,China,10825,41361.91,0.0297,700.12,0.025,7500,0.0333,106.48,0.0324
2010-04-30,Hyundai-Kia,Electric_Vehicles,North_America,1169,36951.88,0.0189,759.23,0.025,7500,0.0333,78.08,0.0398
2010-04-30,Hyundai-Kia,Electric_Vehicles,Europe,1425,35447.38,0.0263,688.01,0.025,7500,0.0333,75.74,0.0316
2010-04-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1405,36741.5,0.0172,766.67,0.025,7500,0.0333,81.34,0.038
2010-04-30,Hyundai-Kia,Electric_Vehicles,China,2024,34669.95,0.0182,781.59,0.025,7500,0.0333,85.17,0.033
2010-04-30,Stellantis,Passenger_Cars,North_America,22179,25350.47,0.0357,697.63,0.025,7500,0.0333,80.83,0.0348
2010-04-30,Stellantis,Passenger_Cars,Europe,26369,25740.14,0.0161,679.78,0.025,7500,0.0333,84.65,0.0314
2010-04-30,Stellantis,Passenger_Cars,Asia_Pacific,27432,26804.85,0.0196,691.9,0.025,7500,0.0333,76.68,0.031
2010-04-30,Stellantis,Passenger_Cars,China,28990,26780.39,0.0326,761.68,0.025,7500,0.0333,64.0,0.0305
2010-04-30,Stellantis,Commercial_Vehicles,North_America,5937,47952.79,0.0216,722.48,0.025,7500,0.0333,80.69,0.0306
2010-04-30,Stellantis,Commercial_Vehicles,Europe,7269,48344.24,0.0346,705.12,0.025,7500,0.0333,82.44,0.0366
2010-04-30,Stellantis,Commercial_Vehicles,Asia_Pacific,8680,48840.97,0.0192,720.69,0.025,7500,0.0333,93.13,0.031
2010-04-30,Stellantis,Commercial_Vehicles,China,9252,44249.52,0.0239,688.05,0.025,7500,0.0333,94.92,0.0346
2010-04-30,Stellantis,Electric_Vehicles,North_America,1255,44481.6,0.0287,718.75,0.025,7500,0.0333,91.89,0.0322
2010-04-30,Stellantis,Electric_Vehicles,Europe,1346,42686.92,0.0151,723.22,0.025,7500,0.0333,81.43,0.0334
2010-04-30,Stellantis,Electric_Vehicles,Asia_Pacific,1694,41593.72,0.0258,719.91,0.025,7500,0.0333,86.11,0.039
2010-04-30,Stellantis,Electric_Vehicles,China,1866,42031.58,0.0221,738.48,0.025,7500,0.0333,86.39,0.0337
2010-04-30,GM,Passenger_Cars,North_America,26674,25267.9,0.0297,677.35,0.025,7500,0.0333,75.49,0.0322
2010-04-30,GM,Passenger_Cars,Europe,27961,24547.47,0.0192,714.74,0.025,7500,0.0333,75.95,0.0343
2010-04-30,GM,Passenger_Cars,Asia_Pacific,37960,24931.99,0.0207,735.66,0.025,7500,0.0333,85.49,0.0291
2010-04-30,GM,Passenger_Cars,China,45331,25318.9,0.0236,743.44,0.025,7500,0.0333,94.24,0.036
2010-04-30,GM,Commercial_Vehicles,North_America,7256,46016.07,0.0248,725.32,0.025,7500,0.0333,70.71,0.038
2010-04-30,GM,Commercial_Vehicles,Europe,10674,47741.14,0.0264,761.25,0.025,7500,0.0333,95.16,0.0439
2010-04-30,GM,Commercial_Vehicles,Asia_Pacific,10402,46604.34,0.0189,682.14,0.025,7500,0.0333,77.22,0.0331
2010-04-30,GM,Commercial_Vehicles,China,12934,43606.24,0.026,728.68,0.025,7500,0.0333,95.26,0.04
2010-04-30,GM,Electric_Vehicles,North_America,1651,39497.0,0.0268,759.42,0.025,7500,0.0333,86.23,0.0402
2010-04-30,GM,Electric_Vehicles,Europe,1984,40928.37,0.0146,757.25,0.025,7500,0.0333,90.93,0.0337
2010-04-30,GM,Electric_Vehicles,Asia_Pacific,2125,38787.36,0.0159,710.85,0.025,7500,0.0333,79.05,0.0376
2010-04-30,GM,Electric_Vehicles,China,2445,39324.81,0.0311,721.37,0.025,7500,0.0333,84.88,0.0374
2010-05-31,Toyota,Passenger_Cars,North_America,30655,29219.7,0.0242,709.35,0.025,7500,0.0333,75.97,0.0411
2010-05-31,Toyota,Passenger_Cars,Europe,35315,27102.26,0.0216,756.03,0.025,7500,0.0333,80.33,0.0418
2010-05-31,Toyota,Passenger_Cars,Asia_Pacific,45361,28214.26,0.0209,706.57,0.025,7500,0.0333,82.33,0.0339
2010-05-31,Toyota,Passenger_Cars,China,51601,27872.98,0.0135,749.06,0.025,7500,0.0333,76.25,0.0353
2010-05-31,Toyota,Commercial_Vehicles,North_America,10207,49508.41,0.0241,733.45,0.025,7500,0.0333,89.88,0.0388
2010-05-31,Toyota,Commercial_Vehicles,Europe,10387,48765.79,0.026,671.64,0.025,7500,0.0333,82.76,0.0433
2010-05-31,Toyota,Commercial_Vehicles,Asia_Pacific,14122,49051.79,0.0296,723.63,0.025,7500,0.0333,93.85,0.0454
2010-05-31,Toyota,Commercial_Vehicles,China,14590,47801.93,0.0284,732.84,0.025,7500,0.0333,75.78,0.0377
2010-05-31,Toyota,Electric_Vehicles,North_America,1727,42789.98,0.0311,801.18,0.025,7500,0.0333,109.24,0.0322
2010-05-31,Toyota,Electric_Vehicles,Europe,2249,43017.23,0.0326,777.95,0.025,7500,0.0333,88.48,0.0383
2010-05-31,Toyota,Electric_Vehicles,Asia_Pacific,2712,46083.25,0.0312,723.88,0.025,7500,0.0333,82.91,0.0353
2010-05-31,Toyota,Electric_Vehicles,China,2761,43650.9,0.0284,779.98,0.025,7500,0.0333,83.03,0.0342
2010-05-31,Volkswagen,Passenger_Cars,North_America,31162,29141.54,0.0277,727.42,0.025,7500,0.0333,66.29,0.0384
2010-05-31,Volkswagen,Passenger_Cars,Europe,35349,28136.02,0.0305,761.77,0.025,7500,0.0333,86.89,0.0384
2010-05-31,Volkswagen,Passenger_Cars,Asia_Pacific,41721,29827.09,0.0229,754.06,0.025,7500,0.0333,89.67,0.0347
2010-05-31,Volkswagen,Passenger_Cars,China,42243,29266.67,0.02,693.05,0.025,7500,0.0333,79.89,0.0395
2010-05-31,Volkswagen,Commercial_Vehicles,North_America,9657,52759.91,0.023,736.16,0.025,7500,0.0333,89.22,0.0376
2010-05-31,Volkswagen,Commercial_Vehicles,Europe,9655,51301.91,0.0266,688.33,0.025,7500,0.0333,93.73,0.0412
2010-05-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,11159,51472.97,0.0314,744.24,0.025,7500,0.0333,78.22,0.0279
2010-05-31,Volkswagen,Commercial_Vehicles,China,13921,55410.47,0.0278,741.51,0.025,7500,0.0333,86.84,0.0357
2010-05-31,Volkswagen,Electric_Vehicles,North_America,1786,48091.88,0.025,799.8,0.025,7500,0.0333,92.62,0.0429
2010-05-31,Volkswagen,Electric_Vehicles,Europe,2286,45610.75,0.0265,718.72,0.025,7500,0.0333,92.71,0.0254
2010-05-31,Volkswagen,Electric_Vehicles,Asia_Pacific,2568,44550.97,0.0311,711.17,0.025,7500,0.0333,85.65,0.0418
2010-05-31,Volkswagen,Electric_Vehicles,China,2913,44550.79,0.0258,749.09,0.025,7500,0.0333,99.6,0.0366
2010-05-31,Ford,Passenger_Cars,North_America,23883,24325.54,0.0148,707.37,0.025,7500,0.0333,87.33,0.0408
2010-05-31,Ford,Passenger_Cars,Europe,33356,26034.43,0.0273,689.82,0.025,7500,0.0333,67.37,0.0267
2010-05-31,Ford,Passenger_Cars,Asia_Pacific,28575,25520.48,0.0245,687.0,0.025,7500,0.0333,94.79,0.0352
2010-05-31,Ford,Passenger_Cars,China,37050,24968.22,0.0263,751.77,0.025,7500,0.0333,95.19,0.0356
2010-05-31,Ford,Commercial_Vehicles,North_America,6863,44709.96,0.026,738.26,0.025,7500,0.0333,84.52,0.0274
2010-05-31,Ford,Commercial_Vehicles,Europe,8456,43791.2,0.0209,776.48,0.025,7500,0.0333,100.62,0.0397
2010-05-31,Ford,Commercial_Vehicles,Asia_Pacific,9042,45482.87,0.0187,679.04,0.025,7500,0.0333,98.63,0.0383
2010-05-31,Ford,Commercial_Vehicles,China,13029,45378.62,0.0174,776.44,0.025,7500,0.0333,88.32,0.0444
2010-05-31,Ford,Electric_Vehicles,North_America,1539,40200.21,0.0247,768.03,0.025,7500,0.0333,96.95,0.0331
2010-05-31,Ford,Electric_Vehicles,Europe,1566,40133.56,0.017,712.86,0.025,7500,0.0333,90.36,0.0384
2010-05-31,Ford,Electric_Vehicles,Asia_Pacific,1963,41425.63,0.0231,711.05,0.025,7500,0.0333,84.36,0.0335
2010-05-31,Ford,Electric_Vehicles,China,2160,38908.79,0.0178,726.47,0.025,7500,0.0333,87.7,0.034
2010-05-31,Hyundai-Kia,Passenger_Cars,North_America,23908,21362.43,0.0222,727.03,0.025,7500,0.0333,89.43,0.0363
2010-05-31,Hyundai-Kia,Passenger_Cars,Europe,23192,21375.14,0.0225,699.5,0.025,7500,0.0333,92.77,0.0423
2010-05-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,31378,22538.22,0.0149,738.31,0.025,7500,0.0333,84.25,0.0283
2010-05-31,Hyundai-Kia,Passenger_Cars,China,37456,23275.87,0.0258,705.84,0.025,7500,0.0333,91.3,0.0345
2010-05-31,Hyundai-Kia,Commercial_Vehicles,North_America,7011,42680.94,0.0135,748.21,0.025,7500,0.0333,87.18,0.0372
2010-05-31,Hyundai-Kia,Commercial_Vehicles,Europe,8378,40940.8,0.0196,745.79,0.025,7500,0.0333,94.76,0.0416
2010-05-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9480,40992.18,0.0279,772.41,0.025,7500,0.0333,99.7,0.0364
2010-05-31,Hyundai-Kia,Commercial_Vehicles,China,11376,39393.66,0.014,722.3,0.025,7500,0.0333,99.28,0.0413
2010-05-31,Hyundai-Kia,Electric_Vehicles,North_America,1327,35573.56,0.0227,746.91,0.025,7500,0.0333,82.2,0.0394
2010-05-31,Hyundai-Kia,Electric_Vehicles,Europe,1284,35626.47,0.0278,740.76,0.025,7500,0.0333,84.58,0.0412
2010-05-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1973,36076.28,0.0293,721.84,0.025,7500,0.0333,73.89,0.0409
2010-05-31,Hyundai-Kia,Electric_Vehicles,China,2165,36933.93,0.0207,717.48,0.025,7500,0.0333,90.25,0.0335
2010-05-31,Stellantis,Passenger_Cars,North_America,19274,27188.55,0.0215,707.35,0.025,7500,0.0333,75.75,0.0421
2010-05-31,Stellantis,Passenger_Cars,Europe,25096,27538.36,0.0227,717.61,0.025,7500,0.0333,105.29,0.0413
2010-05-31,Stellantis,Passenger_Cars,Asia_Pacific,26505,26986.46,0.015,750.3,0.025,7500,0.0333,82.95,0.035
2010-05-31,Stellantis,Passenger_Cars,China,27104,25134.7,0.0205,762.65,0.025,7500,0.0333,111.3,0.0276
2010-05-31,Stellantis,Commercial_Vehicles,North_America,6231,47595.95,0.0244,744.06,0.025,7500,0.0333,80.36,0.0355
2010-05-31,Stellantis,Commercial_Vehicles,Europe,6534,47840.93,0.0232,699.68,0.025,7500,0.0333,83.46,0.0382
2010-05-31,Stellantis,Commercial_Vehicles,Asia_Pacific,9780,46970.88,0.0238,717.62,0.025,7500,0.0333,94.31,0.0256
2010-05-31,Stellantis,Commercial_Vehicles,China,9968,45380.64,0.0286,782.12,0.025,7500,0.0333,102.65,0.0341
2010-05-31,Stellantis,Electric_Vehicles,North_America,1314,42926.71,0.0202,757.1,0.025,7500,0.0333,85.03,0.0424
2010-05-31,Stellantis,Electric_Vehicles,Europe,1353,42074.37,0.0298,728.97,0.025,7500,0.0333,91.07,0.0414
2010-05-31,Stellantis,Electric_Vehicles,Asia_Pacific,1524,42673.04,0.0276,753.31,0.025,7500,0.0333,90.07,0.0423
2010-05-31,Stellantis,Electric_Vehicles,China,1775,42920.61,0.0248,750.7,0.025,7500,0.0333,77.61,0.0307
2010-05-31,GM,Passenger_Cars,North_America,26588,24672.19,0.0196,729.39,0.025,7500,0.0333,92.97,0.0383
2010-05-31,GM,Passenger_Cars,Europe,31611,24663.93,0.0242,716.14,0.025,7500,0.0333,66.62,0.034
2010-05-31,GM,Passenger_Cars,Asia_Pacific,37377,26335.97,0.0304,788.66,0.025,7500,0.0333,84.25,0.0396
2010-05-31,GM,Passenger_Cars,China,44204,27258.89,0.0232,705.15,0.025,7500,0.0333,95.72,0.045
2010-05-31,GM,Commercial_Vehicles,North_America,6507,44869.07,0.0259,759.06,0.025,7500,0.0333,83.2,0.0371
2010-05-31,GM,Commercial_Vehicles,Europe,7828,42480.02,0.0198,794.42,0.025,7500,0.0333,78.56,0.0303
2010-05-31,GM,Commercial_Vehicles,Asia_Pacific,11008,42812.36,0.0183,713.69,0.025,7500,0.0333,90.43,0.0409
2010-05-31,GM,Commercial_Vehicles,China,12205,45975.83,0.0242,717.05,0.025,7500,0.0333,80.32,0.0406
2010-05-31,GM,Electric_Vehicles,North_America,1564,41587.11,0.0358,773.95,0.025,7500,0.0333,81.04,0.0423
2010-05-31,GM,Electric_Vehicles,Europe,1954,39925.13,0.0175,762.15,0.025,7500,0.0333,79.14,0.0322
2010-05-31,GM,Electric_Vehicles,Asia_Pacific,2351,40765.04,0.0268,746.85,0.025,7500,0.0333,112.67,0.036
2010-05-31,GM,Electric_Vehicles,China,2218,39057.64,0.0177,770.18,0.025,7500,0.0333,105.55,0.0331
2010-06-30,Toyota,Passenger_Cars,North_America,31867,28173.71,0.0224,714.15,0.025,7500,0.0333,96.25,0.0305
2010-06-30,Toyota,Passenger_Cars,Europe,41454,28414.25,0.0259,750.81,0.025,7500,0.0333,90.58,0.0425
2010-06-30,Toyota,Passenger_Cars,Asia_Pacific,49717,26050.41,0.0213,749.46,0.025,7500,0.0333,92.61,0.0297
2010-06-30,Toyota,Passenger_Cars,China,41980,27600.99,0.0231,753.3,0.025,7500,0.0333,98.46,0.0381
2010-06-30,Toyota,Commercial_Vehicles,North_America,8971,47867.48,0.0192,676.07,0.025,7500,0.0333,74.98,0.0344
2010-06-30,Toyota,Commercial_Vehicles,Europe,10592,48441.72,0.0153,762.16,0.025,7500,0.0333,85.52,0.0356
2010-06-30,Toyota,Commercial_Vehicles,Asia_Pacific,13584,51216.72,0.0336,746.11,0.025,7500,0.0333,94.12,0.0472
2010-06-30,Toyota,Commercial_Vehicles,China,15177,49972.03,0.0246,719.95,0.025,7500,0.0333,92.05,0.039
2010-06-30,Toyota,Electric_Vehicles,North_America,1863,44728.99,0.0233,698.09,0.025,7500,0.0333,93.5,0.036
2010-06-30,Toyota,Electric_Vehicles,Europe,2175,44809.1,0.0223,698.79,0.025,7500,0.0333,81.23,0.0347
2010-06-30,Toyota,Electric_Vehicles,Asia_Pacific,2658,45011.31,0.022,752.65,0.025,7500,0.0333,105.07,0.038
2010-06-30,Toyota,Electric_Vehicles,China,2960,44442.56,0.027,786.05,0.025,7500,0.0333,87.58,0.0406
2010-06-30,Volkswagen,Passenger_Cars,North_America,25022,27816.17,0.0243,780.46,0.025,7500,0.0333,89.65,0.0312
2010-06-30,Volkswagen,Passenger_Cars,Europe,34875,29437.97,0.0294,777.7,0.025,7500,0.0333,93.57,0.0339
2010-06-30,Volkswagen,Passenger_Cars,Asia_Pacific,44982,30369.39,0.0229,792.89,0.025,7500,0.0333,107.58,0.0287
2010-06-30,Volkswagen,Passenger_Cars,China,49361,27150.36,0.0233,770.4,0.025,7500,0.0333,98.51,0.0412
2010-06-30,Volkswagen,Commercial_Vehicles,North_America,7830,50942.31,0.0282,752.5,0.025,7500,0.0333,88.57,0.0437
2010-06-30,Volkswagen,Commercial_Vehicles,Europe,11468,52424.6,0.0226,722.53,0.025,7500,0.0333,91.97,0.0424
2010-06-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,12440,50732.3,0.0244,711.13,0.025,7500,0.0333,89.35,0.0406
2010-06-30,Volkswagen,Commercial_Vehicles,China,13351,51283.17,0.0221,709.3,0.025,7500,0.0333,102.47,0.0412
2010-06-30,Volkswagen,Electric_Vehicles,North_America,1877,43189.67,0.021,736.52,0.025,7500,0.0333,78.22,0.0402
2010-06-30,Volkswagen,Electric_Vehicles,Europe,1963,47738.69,0.0243,778.57,0.025,7500,0.0333,97.18,0.0407
2010-06-30,Volkswagen,Electric_Vehicles,Asia_Pacific,2008,42143.05,0.0197,723.16,0.025,7500,0.0333,84.11,0.0327
2010-06-30,Volkswagen,Electric_Vehicles,China,2844,47861.53,0.0274,722.71,0.025,7500,0.0333,82.02,0.0399
2010-06-30,Ford,Passenger_Cars,North_America,28266,26347.14,0.0163,759.02,0.025,7500,0.0333,88.71,0.0359
2010-06-30,Ford,Passenger_Cars,Europe,31114,24662.92,0.0347,763.42,0.025,7500,0.0333,105.95,0.0497
2010-06-30,Ford,Passenger_Cars,Asia_Pacific,30367,26072.21,0.0231,755.46,0.025,7500,0.0333,101.74,0.0281
2010-06-30,Ford,Passenger_Cars,China,36634,25766.18,0.0297,735.24,0.025,7500,0.0333,104.23,0.0424
2010-06-30,Ford,Commercial_Vehicles,North_America,7703,47407.25,0.0296,763.82,0.025,7500,0.0333,103.25,0.0366
2010-06-30,Ford,Commercial_Vehicles,Europe,8101,42346.55,0.0287,731.33,0.025,7500,0.0333,82.43,0.0405
2010-06-30,Ford,Commercial_Vehicles,Asia_Pacific,8951,45249.13,0.016,690.78,0.025,7500,0.0333,79.05,0.0378
2010-06-30,Ford,Commercial_Vehicles,China,10183,44411.21,0.0237,706.47,0.025,7500,0.0333,85.36,0.0368
2010-06-30,Ford,Electric_Vehicles,North_America,1496,38817.65,0.0229,727.78,0.025,7500,0.0333,107.76,0.0399
2010-06-30,Ford,Electric_Vehicles,Europe,1816,42009.06,0.0279,766.04,0.025,7500,0.0333,71.33,0.0393
2010-06-30,Ford,Electric_Vehicles,Asia_Pacific,1980,37313.15,0.0203,756.35,0.025,7500,0.0333,89.25,0.038
2010-06-30,Ford,Electric_Vehicles,China,1858,40713.39,0.0312,723.31,0.025,7500,0.0333,91.09,0.031
2010-06-30,Hyundai-Kia,Passenger_Cars,North_America,21799,22974.01,0.0221,727.8,0.025,7500,0.0333,102.36,0.0329
2010-06-30,Hyundai-Kia,Passenger_Cars,Europe,27849,22319.89,0.0279,725.61,0.025,7500,0.0333,79.44,0.039
2010-06-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,32600,22751.9,0.0282,768.95,0.025,7500,0.0333,88.51,0.0338
2010-06-30,Hyundai-Kia,Passenger_Cars,China,36813,23064.78,0.0181,745.8,0.025,7500,0.0333,74.04,0.0415
2010-06-30,Hyundai-Kia,Commercial_Vehicles,North_America,6991,40016.93,0.0269,745.88,0.025,7500,0.0333,105.01,0.0343
2010-06-30,Hyundai-Kia,Commercial_Vehicles,Europe,8347,42218.87,0.0231,743.11,0.025,7500,0.0333,92.67,0.0308
2010-06-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8171,41419.82,0.0265,694.19,0.025,7500,0.0333,82.82,0.0349
2010-06-30,Hyundai-Kia,Commercial_Vehicles,China,10758,42067.11,0.0348,754.42,0.025,7500,0.0333,73.64,0.0338
2010-06-30,Hyundai-Kia,Electric_Vehicles,North_America,1140,35963.95,0.0163,673.96,0.025,7500,0.0333,105.1,0.0349
2010-06-30,Hyundai-Kia,Electric_Vehicles,Europe,1542,36894.21,0.0279,727.94,0.025,7500,0.0333,99.16,0.0374
2010-06-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1736,38007.78,0.0255,747.54,0.025,7500,0.0333,87.05,0.0399
2010-06-30,Hyundai-Kia,Electric_Vehicles,China,1931,38043.28,0.0138,695.66,0.025,7500,0.0333,74.85,0.0454
2010-06-30,Stellantis,Passenger_Cars,North_America,18823,24415.06,0.029,740.6,0.025,7500,0.0333,83.72,0.0243
2010-06-30,Stellantis,Passenger_Cars,Europe,24278,26764.17,0.0332,705.97,0.025,7500,0.0333,89.03,0.0333
2010-06-30,Stellantis,Passenger_Cars,Asia_Pacific,26849,27159.21,0.0271,692.72,0.025,7500,0.0333,92.81,0.0424
2010-06-30,Stellantis,Passenger_Cars,China,32902,27160.01,0.0264,804.51,0.025,7500,0.0333,83.65,0.0427
2010-06-30,Stellantis,Commercial_Vehicles,North_America,5487,47603.75,0.0302,726.88,0.025,7500,0.0333,110.06,0.0256
2010-06-30,Stellantis,Commercial_Vehicles,Europe,7268,44673.08,0.0246,757.94,0.025,7500,0.0333,73.0,0.045
2010-06-30,Stellantis,Commercial_Vehicles,Asia_Pacific,7569,47107.04,0.025,739.55,0.025,7500,0.0333,82.56,0.0347
2010-06-30,Stellantis,Commercial_Vehicles,China,10047,45527.61,0.0331,737.97,0.025,7500,0.0333,98.64,0.0334
2010-06-30,Stellantis,Electric_Vehicles,North_America,1269,40807.04,0.0269,800.54,0.025,7500,0.0333,97.8,0.036
2010-06-30,Stellantis,Electric_Vehicles,Europe,1292,42593.15,0.0237,795.54,0.025,7500,0.0333,102.66,0.0325
2010-06-30,Stellantis,Electric_Vehicles,Asia_Pacific,1748,42572.07,0.0273,711.33,0.025,7500,0.0333,76.45,0.0384
2010-06-30,Stellantis,Electric_Vehicles,China,1621,39663.26,0.0181,775.06,0.025,7500,0.0333,98.76,0.0235
2010-06-30,GM,Passenger_Cars,North_America,26263,26244.66,0.0168,752.32,0.025,7500,0.0333,75.64,0.0422
2010-06-30,GM,Passenger_Cars,Europe,28623,24042.72,0.0264,732.85,0.025,7500,0.0333,84.49,0.0412
2010-06-30,GM,Passenger_Cars,Asia_Pacific,34152,26282.54,0.0234,731.28,0.025,7500,0.0333,91.64,0.0335
