Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,Oil_Price,Interest_Rate,US_Tariff_Rate,US_EV_Subsidy,EV_Share
2010-03-31,GM,Commercial_Vehicles,China,10745,43731.43,0.0234,752.22,83.6,0.0337,0.025,7500,0.0333
2010-03-31,GM,Electric_Vehicles,North_America,1415,41220.54,0.0271,702.46,92.92,0.0364,0.025,7500,0.0333
2010-03-31,GM,Electric_Vehicles,Europe,1556,38024.26,0.0275,697.01,100.63,0.0301,0.025,7500,0.0333
2010-03-31,GM,Electric_Vehicles,Asia_Pacific,1912,39422.61,0.0262,702.82,68.77,0.0332,0.025,7500,0.0333
2010-03-31,GM,Electric_Vehicles,China,2183,42109.3,0.0276,738.8,95.42,0.0289,0.025,7500,0.0333
2010-04-30,Toyota,Passenger_Cars,North_America,33949,26717.65,0.0204,786.37,71.3,0.0355,0.025,7500,0.0333
2010-04-30,Toyota,Passenger_Cars,Europe,35877,26705.84,0.0211,755.66,77.88,0.0326,0.025,7500,0.0333
2010-04-30,Toyota,Passenger_Cars,Asia_Pacific,45924,26725.24,0.0235,684.14,80.28,0.0415,0.025,7500,0.0333
2010-04-30,Toyota,Passenger_Cars,China,56305,28052.98,0.0232,671.48,78.05,0.0436,0.025,7500,0.0333
2010-04-30,Toyota,Commercial_Vehicles,North_America,10431,50718.74,0.0167,716.4,77.45,0.0304,0.025,7500,0.0333
2010-04-30,Toyota,Commercial_Vehicles,Europe,12145,48211.75,0.0187,733.68,85.06,0.0379,0.025,7500,0.0333
2010-04-30,Toyota,Commercial_Vehicles,Asia_Pacific,14224,48282.87,0.0195,764.52,77.35,0.0381,0.025,7500,0.0333
2010-04-30,Toyota,Commercial_Vehicles,China,16821,50543.66,0.0179,717.31,102.47,0.0371,0.025,7500,0.0333
2010-04-30,Toyota,Electric_Vehicles,North_America,1803,40942.58,0.023,715.64,90.69,0.0295,0.025,7500,0.0333
2010-04-30,Toyota,Electric_Vehicles,Europe,2203,44828.24,0.0271,729.1,91.46,0.0369,0.025,7500,0.0333
2010-04-30,Toyota,Electric_Vehicles,Asia_Pacific,2305,43245.3,0.023,730.86,94.47,0.0313,0.025,7500,0.0333
2010-04-30,Toyota,Electric_Vehicles,China,2783,43757.46,0.0164,746.5,87.87,0.0355,0.025,7500,0.0333
2010-04-30,Volkswagen,Passenger_Cars,North_America,26629,28367.33,0.0241,684.73,80.08,0.0374,0.025,7500,0.0333
2010-04-30,Volkswagen,Passenger_Cars,Europe,41184,29991.45,0.0336,698.18,84.71,0.0276,0.025,7500,0.0333
2010-04-30,Volkswagen,Passenger_Cars,Asia_Pacific,38745,27240.64,0.0308,722.19,87.45,0.0332,0.025,7500,0.0333
2010-04-30,Volkswagen,Passenger_Cars,China,42608,28540.57,0.0296,693.52,72.58,0.0371,0.025,7500,0.0333
2010-04-30,Volkswagen,Commercial_Vehicles,North_America,8623,53123.83,0.0244,789.12,73.91,0.0208,0.025,7500,0.0333
2010-04-30,Volkswagen,Commercial_Vehicles,Europe,11407,50358.2,0.0162,751.74,69.65,0.0369,0.025,7500,0.0333
2010-04-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,12016,51868.32,0.0134,735.79,99.23,0.0349,0.025,7500,0.0333
2010-04-30,Volkswagen,Commercial_Vehicles,China,16210,48407.81,0.0218,673.51,50.33,0.0437,0.025,7500,0.0333
2010-04-30,Volkswagen,Electric_Vehicles,North_America,1490,47623.19,0.0233,701.08,90.65,0.0228,0.025,7500,0.0333
2010-04-30,Volkswagen,Electric_Vehicles,Europe,1954,46295.95,0.0181,706.87,80.05,0.0379,0.025,7500,0.0333
2010-04-30,Volkswagen,Electric_Vehicles,Asia_Pacific,2225,47499.16,0.0242,765.39,79.2,0.0313,0.025,7500,0.0333
2010-04-30,Volkswagen,Electric_Vehicles,China,2361,46674.43,0.0323,679.2,93.56,0.0397,0.025,7500,0.0333
2010-04-30,Ford,Passenger_Cars,North_America,23916,24897.22,0.0218,715.17,88.97,0.0392,0.025,7500,0.0333
2010-04-30,Ford,Passenger_Cars,Europe,27480,25989.92,0.0254,752.71,72.48,0.0358,0.025,7500,0.0333
2010-04-30,Ford,Passenger_Cars,Asia_Pacific,37247,22734.5,0.0253,727.69,94.6,0.0414,0.025,7500,0.0333
2010-04-30,Ford,Passenger_Cars,China,39808,24527.76,0.0235,707.22,86.62,0.0368,0.025,7500,0.0333
2010-04-30,Ford,Commercial_Vehicles,North_America,6895,44218.32,0.0362,653.64,91.87,0.031,0.025,7500,0.0333
2010-04-30,Ford,Commercial_Vehicles,Europe,7581,43788.99,0.0149,752.92,86.34,0.036,0.025,7500,0.0333
2010-04-30,Ford,Commercial_Vehicles,Asia_Pacific,10422,42617.01,0.0181,723.03,82.29,0.0457,0.025,7500,0.0333
2010-04-30,Ford,Commercial_Vehicles,China,11126,45936.99,0.0284,752.86,86.11,0.0339,0.025,7500,0.0333
2010-04-30,Ford,Electric_Vehicles,North_America,1331,38470.23,0.0178,722.67,101.3,0.0323,0.025,7500,0.0333
2010-04-30,Ford,Electric_Vehicles,Europe,1489,39558.09,0.0268,730.83,68.69,0.0423,0.025,7500,0.0333
2010-04-30,Ford,Electric_Vehicles,Asia_Pacific,1683,40386.38,0.0192,768.1,82.81,0.0381,0.025,7500,0.0333
2010-04-30,Ford,Electric_Vehicles,China,2255,39983.72,0.0235,703.29,101.26,0.0282,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Passenger_Cars,North_America,21269,23230.66,0.0237,736.82,95.41,0.0402,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Passenger_Cars,Europe,30556,22346.33,0.023,732.01,82.53,0.0298,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,29896,21413.98,0.0158,728.59,70.8,0.0353,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Passenger_Cars,China,38326,22430.41,0.0239,715.79,85.31,0.0284,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Commercial_Vehicles,North_America,7202,39743.49,0.0207,745.14,76.53,0.0404,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Commercial_Vehicles,Europe,6947,41202.48,0.0263,731.05,81.63,0.0293,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9883,40364.48,0.0126,644.36,83.46,0.0299,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Commercial_Vehicles,China,12170,43140.23,0.0187,706.11,98.51,0.0307,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Electric_Vehicles,North_America,1173,35344.03,0.0184,773.76,91.62,0.0419,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Electric_Vehicles,Europe,1543,36707.84,0.0235,768.19,78.66,0.0396,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1743,37364.11,0.0219,775.1,89.15,0.0262,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Electric_Vehicles,China,1828,34893.17,0.0251,737.04,89.69,0.0287,0.025,7500,0.0333
2010-04-30,Stellantis,Passenger_Cars,North_America,20286,24922.59,0.019,764.78,78.53,0.0368,0.025,7500,0.0333
2010-04-30,Stellantis,Passenger_Cars,Europe,27858,26134.04,0.031,733.83,68.85,0.045,0.025,7500,0.0333
2010-04-30,Stellantis,Passenger_Cars,Asia_Pacific,26991,25193.85,0.0248,701.72,87.07,0.0436,0.025,7500,0.0333
2010-04-30,Stellantis,Passenger_Cars,China,26720,25302.53,0.0363,738.14,78.49,0.0325,0.025,7500,0.0333
2010-04-30,Stellantis,Commercial_Vehicles,North_America,5954,46842.16,0.0238,721.43,77.27,0.0364,0.025,7500,0.0333
2010-04-30,Stellantis,Commercial_Vehicles,Europe,7472,46248.93,0.0258,721.76,90.32,0.0325,0.025,7500,0.0333
2010-04-30,Stellantis,Commercial_Vehicles,Asia_Pacific,9596,49011.25,0.0176,736.72,78.04,0.0427,0.025,7500,0.0333
2010-04-30,Stellantis,Commercial_Vehicles,China,8023,48971.82,0.0305,772.52,71.5,0.0363,0.025,7500,0.0333
2010-04-30,Stellantis,Electric_Vehicles,North_America,1171,41037.14,0.0275,755.27,72.89,0.0356,0.025,7500,0.0333
2010-04-30,Stellantis,Electric_Vehicles,Europe,1431,43047.65,0.0221,754.3,74.01,0.0358,0.025,7500,0.0333
2010-04-30,Stellantis,Electric_Vehicles,Asia_Pacific,1664,42221.37,0.0213,732.02,99.39,0.0367,0.025,7500,0.0333
2010-04-30,Stellantis,Electric_Vehicles,China,2002,42728.07,0.0184,740.34,85.69,0.0282,0.025,7500,0.0333
2010-04-30,GM,Passenger_Cars,North_America,30333,24915.34,0.0248,659.88,100.46,0.0292,0.025,7500,0.0333
2010-04-30,GM,Passenger_Cars,Europe,29098,25269.29,0.0207,709.64,83.37,0.0303,0.025,7500,0.0333
2010-04-30,GM,Passenger_Cars,Asia_Pacific,42543,25389.75,0.0203,729.7,85.35,0.0343,0.025,7500,0.0333
2010-04-30,GM,Passenger_Cars,China,42753,23764.84,0.0079,780.53,69.02,0.0306,0.025,7500,0.0333
2010-04-30,GM,Commercial_Vehicles,North_America,6513,45152.37,0.0256,727.07,77.88,0.0375,0.025,7500,0.0333
2010-04-30,GM,Commercial_Vehicles,Europe,8304,44318.19,0.0169,736.15,112.09,0.032,0.025,7500,0.0333
2010-04-30,GM,Commercial_Vehicles,Asia_Pacific,11083,45002.36,0.0233,720.14,84.33,0.03,0.025,7500,0.0333
2010-04-30,GM,Commercial_Vehicles,China,11385,42735.07,0.0189,742.63,82.2,0.0433,0.025,7500,0.0333
2010-04-30,GM,Electric_Vehicles,North_America,1472,40729.84,0.0157,736.6,75.88,0.0399,0.025,7500,0.0333
2010-04-30,GM,Electric_Vehicles,Europe,1818,38588.74,0.0256,694.07,73.06,0.0374,0.025,7500,0.0333
2010-04-30,GM,Electric_Vehicles,Asia_Pacific,1946,38304.26,0.0219,693.95,113.11,0.034,0.025,7500,0.0333
2010-04-30,GM,Electric_Vehicles,China,2407,39877.44,0.0283,739.17,87.85,0.0277,0.025,7500,0.0333
2010-05-31,Toyota,Passenger_Cars,North_America,35359,27978.18,0.0284,770.38,77.73,0.0399,0.025,7500,0.0333
2010-05-31,Toyota,Passenger_Cars,Europe,44659,27741.92,0.0198,708.89,88.97,0.0302,0.025,7500,0.0333
2010-05-31,Toyota,Passenger_Cars,Asia_Pacific,47680,27713.93,0.0237,699.65,67.28,0.0303,0.025,7500,0.0333
2010-05-31,Toyota,Passenger_Cars,China,50985,26744.63,0.025,747.79,92.98,0.0283,0.025,7500,0.0333
2010-05-31,Toyota,Commercial_Vehicles,North_America,9753,49516.94,0.0214,723.99,91.52,0.0365,0.025,7500,0.0333
2010-05-31,Toyota,Commercial_Vehicles,Europe,11052,49550.33,0.0211,787.38,78.74,0.0336,0.025,7500,0.0333
2010-05-31,Toyota,Commercial_Vehicles,Asia_Pacific,13713,47704.26,0.0313,758.74,95.53,0.0418,0.025,7500,0.0333
2010-05-31,Toyota,Commercial_Vehicles,China,17789,50737.92,0.0219,734.94,102.2,0.0371,0.025,7500,0.0333
2010-05-31,Toyota,Electric_Vehicles,North_America,1985,45439.2,0.0246,754.78,80.57,0.036,0.025,7500,0.0333
2010-05-31,Toyota,Electric_Vehicles,Europe,2320,46026.41,0.0264,751.79,94.98,0.0352,0.025,7500,0.0333
2010-05-31,Toyota,Electric_Vehicles,Asia_Pacific,2567,45452.39,0.0211,691.02,91.9,0.0294,0.025,7500,0.0333
2010-05-31,Toyota,Electric_Vehicles,China,3097,45711.07,0.0212,687.76,89.81,0.0392,0.025,7500,0.0333
2010-05-31,Volkswagen,Passenger_Cars,North_America,30773,28788.72,0.0192,810.69,79.99,0.0357,0.025,7500,0.0333
2010-05-31,Volkswagen,Passenger_Cars,Europe,34571,29526.78,0.0364,718.86,83.18,0.0436,0.025,7500,0.0333
2010-05-31,Volkswagen,Passenger_Cars,Asia_Pacific,45456,30302.17,0.023,689.74,86.39,0.0399,0.025,7500,0.0333
2010-05-31,Volkswagen,Passenger_Cars,China,46286,28305.88,0.0146,689.91,80.01,0.0311,0.025,7500,0.0333
2010-05-31,Volkswagen,Commercial_Vehicles,North_America,9183,49081.8,0.0197,801.65,80.5,0.0395,0.025,7500,0.0333
2010-05-31,Volkswagen,Commercial_Vehicles,Europe,11437,49906.84,0.0233,724.27,90.93,0.0493,0.025,7500,0.0333
2010-05-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,11745,52628.17,0.0221,730.63,93.51,0.0443,0.025,7500,0.0333
2010-05-31,Volkswagen,Commercial_Vehicles,China,14172,52531.49,0.0216,764.47,83.0,0.0314,0.025,7500,0.0333
2010-05-31,Volkswagen,Electric_Vehicles,North_America,1827,48895.8,0.0221,734.96,85.19,0.0479,0.025,7500,0.0333
2010-05-31,Volkswagen,Electric_Vehicles,Europe,1909,46726.18,0.0299,731.37,92.84,0.0447,0.025,7500,0.0333
2010-05-31,Volkswagen,Electric_Vehicles,Asia_Pacific,2330,44780.08,0.03,737.96,70.72,0.0383,0.025,7500,0.0333
2010-05-31,Volkswagen,Electric_Vehicles,China,2537,46394.77,0.0227,709.71,86.13,0.0401,0.025,7500,0.0333
2010-05-31,Ford,Passenger_Cars,North_America,22298,25250.28,0.0197,706.16,80.95,0.029,0.025,7500,0.0333
2010-05-31,Ford,Passenger_Cars,Europe,30636,26059.16,0.0249,771.0,74.99,0.0368,0.025,7500,0.0333
2010-05-31,Ford,Passenger_Cars,Asia_Pacific,31958,24966.6,0.0217,757.9,79.15,0.0348,0.025,7500,0.0333
2010-05-31,Ford,Passenger_Cars,China,35718,25985.31,0.0192,742.96,85.74,0.0341,0.025,7500,0.0333
2010-05-31,Ford,Commercial_Vehicles,North_America,6812,45469.18,0.0248,691.57,72.81,0.0325,0.025,7500,0.0333
2010-05-31,Ford,Commercial_Vehicles,Europe,9374,46016.97,0.0283,699.16,82.9,0.0309,0.025,7500,0.0333
2010-05-31,Ford,Commercial_Vehicles,Asia_Pacific,10519,42378.33,0.0239,770.96,85.37,0.0294,0.025,7500,0.0333
2010-05-31,Ford,Commercial_Vehicles,China,12260,44799.86,0.0222,771.36,82.81,0.0335,0.025,7500,0.0333
2010-05-31,Ford,Electric_Vehicles,North_America,1398,39915.07,0.0233,731.09,98.91,0.0393,0.025,7500,0.0333
2010-05-31,Ford,Electric_Vehicles,Europe,1621,39419.03,0.0263,713.55,98.7,0.039,0.025,7500,0.0333
2010-05-31,Ford,Electric_Vehicles,Asia_Pacific,2065,41977.56,0.0164,755.9,88.19,0.0353,0.025,7500,0.0333
2010-05-31,Ford,Electric_Vehicles,China,2868,41652.45,0.0265,725.81,99.7,0.0448,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Passenger_Cars,North_America,21325,22949.33,0.0205,720.52,85.63,0.0311,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Passenger_Cars,Europe,28602,21911.91,0.0254,720.63,83.52,0.0344,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,27457,23088.87,0.0224,693.1,81.41,0.0275,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Passenger_Cars,China,35090,22870.28,0.0223,757.08,88.39,0.0298,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Commercial_Vehicles,North_America,6139,41524.41,0.0153,720.94,79.15,0.03,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Commercial_Vehicles,Europe,8087,40211.53,0.0286,748.39,81.79,0.0238,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9231,38392.04,0.0209,766.68,91.55,0.0411,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Commercial_Vehicles,China,11003,39229.99,0.0192,769.76,90.93,0.0256,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Electric_Vehicles,North_America,1221,34803.71,0.0269,693.87,88.97,0.0258,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Electric_Vehicles,Europe,1560,37672.63,0.0287,762.76,86.24,0.0372,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1887,35559.74,0.023,746.52,85.04,0.0361,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Electric_Vehicles,China,2025,35914.06,0.0205,762.33,88.49,0.0346,0.025,7500,0.0333
2010-05-31,Stellantis,Passenger_Cars,North_America,19919,26102.61,0.0281,721.3,78.36,0.0354,0.025,7500,0.0333
2010-05-31,Stellantis,Passenger_Cars,Europe,24509,25746.47,0.0298,750.93,76.66,0.0343,0.025,7500,0.0333
2010-05-31,Stellantis,Passenger_Cars,Asia_Pacific,30576,25443.24,0.0174,808.15,65.99,0.0345,0.025,7500,0.0333
2010-05-31,Stellantis,Passenger_Cars,China,31556,26568.75,0.0329,710.18,76.34,0.0255,0.025,7500,0.0333
2010-05-31,Stellantis,Commercial_Vehicles,North_America,5890,49012.99,0.0219,697.31,95.21,0.0339,0.025,7500,0.0333
2010-05-31,Stellantis,Commercial_Vehicles,Europe,7931,47629.91,0.0225,700.37,86.69,0.0417,0.025,7500,0.0333
2010-05-31,Stellantis,Commercial_Vehicles,Asia_Pacific,7970,46008.7,0.0236,716.06,85.96,0.0422,0.025,7500,0.0333
2010-05-31,Stellantis,Commercial_Vehicles,China,9378,46668.58,0.0206,681.78,98.06,0.0392,0.025,7500,0.0333
2010-05-31,Stellantis,Electric_Vehicles,North_America,1251,39032.56,0.0215,743.16,86.22,0.0318,0.025,7500,0.0333
2010-05-31,Stellantis,Electric_Vehicles,Europe,1467,43749.06,0.0264,672.61,80.62,0.0342,0.025,7500,0.0333
2010-05-31,Stellantis,Electric_Vehicles,Asia_Pacific,1467,40159.28,0.0213,756.24,74.4,0.0402,0.025,7500,0.0333
2010-05-31,Stellantis,Electric_Vehicles,China,1710,40792.74,0.0355,689.23,86.71,0.0436,0.025,7500,0.0333
2010-05-31,GM,Passenger_Cars,North_America,27665,24876.8,0.0182,763.42,83.9,0.0298,0.025,7500,0.0333
2010-05-31,GM,Passenger_Cars,Europe,30612,24616.59,0.0212,662.01,69.73,0.0455,0.025,7500,0.0333
2010-05-31,GM,Passenger_Cars,Asia_Pacific,35238,24786.38,0.0244,758.79,88.52,0.0448,0.025,7500,0.0333
2010-05-31,GM,Passenger_Cars,China,47216,25214.09,0.0294,754.42,74.62,0.0349,0.025,7500,0.0333
2010-05-31,GM,Commercial_Vehicles,North_America,7871,46590.69,0.0229,754.84,98.35,0.0279,0.025,7500,0.0333
2010-05-31,GM,Commercial_Vehicles,Europe,8885,46044.64,0.0265,769.38,94.31,0.0369,0.025,7500,0.0333
2010-05-31,GM,Commercial_Vehicles,Asia_Pacific,10799,42030.95,0.0252,723.21,75.08,0.046,0.025,7500,0.0333
2010-05-31,GM,Commercial_Vehicles,China,13052,44532.26,0.02,733.61,82.8,0.0378,0.025,7500,0.0333
2010-05-31,GM,Electric_Vehicles,North_America,1632,41137.86,0.0323,735.4,73.69,0.0442,0.025,7500,0.0333
2010-05-31,GM,Electric_Vehicles,Europe,1714,38812.9,0.0269,719.54,73.0,0.0419,0.025,7500,0.0333
2010-05-31,GM,Electric_Vehicles,Asia_Pacific,2057,40535.74,0.0258,745.3,75.29,0.0408,0.025,7500,0.0333
2010-05-31,GM,Electric_Vehicles,China,2643,39740.85,0.0287,730.01,88.76,0.034,0.025,7500,0.0333
2010-06-30,Toyota,Passenger_Cars,North_America,33955,26965.19,0.0255,755.98,95.26,0.0279,0.025,7500,0.0333
2010-06-30,Toyota,Passenger_Cars,Europe,33476,27571.76,0.0114,713.99,73.67,0.0304,0.025,7500,0.0333
2010-06-30,Toyota,Passenger_Cars,Asia_Pacific,41130,27622.34,0.0249,766.72,98.99,0.0441,0.025,7500,0.0333
2010-06-30,Toyota,Passenger_Cars,China,47962,27507.62,0.0163,663.51,71.0,0.0415,0.025,7500,0.0333
2010-06-30,Toyota,Commercial_Vehicles,North_America,9288,49044.37,0.0276,725.26,80.28,0.0337,0.025,7500,0.0333
2010-06-30,Toyota,Commercial_Vehicles,Europe,9723,48756.67,0.0201,728.82,88.96,0.0331,0.025,7500,0.0333
2010-06-30,Toyota,Commercial_Vehicles,Asia_Pacific,14588,51117.52,0.0204,724.77,79.23,0.0423,0.025,7500,0.0333
2010-06-30,Toyota,Commercial_Vehicles,China,15574,51663.33,0.0326,777.13,103.82,0.034,0.025,7500,0.0333
2010-06-30,Toyota,Electric_Vehicles,North_America,1632,44309.84,0.0237,760.2,92.03,0.0365,0.025,7500,0.0333
2010-06-30,Toyota,Electric_Vehicles,Europe,2124,43942.85,0.0229,730.94,73.63,0.0321,0.025,7500,0.0333
2010-06-30,Toyota,Electric_Vehicles,Asia_Pacific,2728,44191.69,0.0273,717.06,91.38,0.0409,0.025,7500,0.0333
2010-06-30,Toyota,Electric_Vehicles,China,3041,43990.67,0.0278,745.39,86.69,0.0356,0.025,7500,0.0333
2010-06-30,Volkswagen,Passenger_Cars,North_America,29678,27336.26,0.0278,711.43,83.82,0.048,0.025,7500,0.0333
2010-06-30,Volkswagen,Passenger_Cars,Europe,35298,28376.31,0.0201,778.11,82.05,0.0332,0.025,7500,0.0333
2010-06-30,Volkswagen,Passenger_Cars,Asia_Pacific,44020,28276.2,0.0189,714.16,71.15,0.04,0.025,7500,0.0333
2010-06-30,Volkswagen,Passenger_Cars,China,42372,28677.77,0.029,722.3,82.11,0.0364,0.025,7500,0.0333
2010-06-30,Volkswagen,Commercial_Vehicles,North_America,8982,51891.59,0.0247,806.81,86.73,0.0362,0.025,7500,0.0333
2010-06-30,Volkswagen,Commercial_Vehicles,Europe,10690,50509.18,0.0276,784.79,100.21,0.0303,0.025,7500,0.0333
2010-06-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,11149,52971.52,0.0266,716.14,88.58,0.0378,0.025,7500,0.0333
2010-06-30,Volkswagen,Commercial_Vehicles,China,13336,50310.92,0.0272,776.83,96.88,0.0362,0.025,7500,0.0333
2010-06-30,Volkswagen,Electric_Vehicles,North_America,1816,47163.19,0.0268,757.23,92.45,0.0431,0.025,7500,0.0333
2010-06-30,Volkswagen,Electric_Vehicles,Europe,2199,42324.48,0.0327,780.99,72.01,0.0361,0.025,7500,0.0333
2010-06-30,Volkswagen,Electric_Vehicles,Asia_Pacific,2437,47239.23,0.0296,677.03,98.04,0.0232,0.025,7500,0.0333
2010-06-30,Volkswagen,Electric_Vehicles,China,2810,45612.06,0.0283,728.05,99.84,0.0364,0.025,7500,0.0333
2010-06-30,Ford,Passenger_Cars,North_America,25985,23450.52,0.0311,764.32,93.29,0.0411,0.025,7500,0.0333
2010-06-30,Ford,Passenger_Cars,Europe,32086,24986.85,0.0217,726.79,100.55,0.0306,0.025,7500,0.0333
2010-06-30,Ford,Passenger_Cars,Asia_Pacific,30661,24790.99,0.0249,765.2,89.51,0.033,0.025,7500,0.0333
2010-06-30,Ford,Passenger_Cars,China,34599,26106.65,0.0255,745.62,68.24,0.0386,0.025,7500,0.0333
2010-06-30,Ford,Commercial_Vehicles,North_America,6368,44582.65,0.0281,804.69,80.54,0.0359,0.025,7500,0.0333
2010-06-30,Ford,Commercial_Vehicles,Europe,8550,47533.45,0.03,710.36,96.33,0.032,0.025,7500,0.0333
2010-06-30,Ford,Commercial_Vehicles,Asia_Pacific,10281,43744.1,0.0168,709.33,89.13,0.047,0.025,7500,0.0333
2010-06-30,Ford,Commercial_Vehicles,China,10378,46133.44,0.0215,711.35,69.76,0.0479,0.025,7500,0.0333
2010-06-30,Ford,Electric_Vehicles,North_America,1554,40495.43,0.0278,763.12,98.19,0.0398,0.025,7500,0.0333
2010-06-30,Ford,Electric_Vehicles,Europe,1665,40313.22,0.0235,728.72,93.24,0.0321,0.025,7500,0.0333
2010-06-30,Ford,Electric_Vehicles,Asia_Pacific,1993,38494.95,0.029,756.05,72.47,0.0321,0.025,7500,0.0333
2010-06-30,Ford,Electric_Vehicles,China,2086,40337.32,0.0234,697.28,82.48,0.0393,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Passenger_Cars,North_America,23577,23379.2,0.0252,753.99,74.97,0.0388,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Passenger_Cars,Europe,31150,22276.4,0.0098,734.83,91.74,0.0351,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,29314,22450.53,0.0312,761.95,63.69,0.0422,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Passenger_Cars,China,31268,22750.4,0.0307,767.89,103.44,0.0381,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Commercial_Vehicles,North_America,6705,40070.06,0.0239,690.1,87.44,0.0329,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Commercial_Vehicles,Europe,7338,40788.45,0.0245,713.45,73.16,0.0374,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9122,41157.49,0.0146,774.42,99.9,0.0365,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Commercial_Vehicles,China,11317,39650.98,0.0277,750.91,87.08,0.0368,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Electric_Vehicles,North_America,1221,35662.92,0.0267,774.94,92.36,0.035,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Electric_Vehicles,Europe,1653,36059.48,0.022,724.74,98.93,0.041,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1938,36396.51,0.0219,798.68,81.26,0.0439,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Electric_Vehicles,China,2025,36464.47,0.0148,698.12,96.77,0.038,0.025,7500,0.0333
2010-06-30,Stellantis,Passenger_Cars,North_America,18805,26105.93,0.0262,751.19,87.4,0.0424,0.025,7500,0.0333
2010-06-30,Stellantis,Passenger_Cars,Europe,24066,27397.33,0.0211,725.58,88.92,0.0277,0.025,7500,0.0333
2010-06-30,Stellantis,Passenger_Cars,Asia_Pacific,28199,28227.36,0.0218,691.19,98.33,0.0354,0.025,7500,0.0333
2010-06-30,Stellantis,Passenger_Cars,China,33308,25874.15,0.0237,785.09,77.26,0.0442,0.025,7500,0.0333
2010-06-30,Stellantis,Commercial_Vehicles,North_America,5686,45800.73,0.0263,706.26,93.58,0.0334,0.025,7500,0.0333
2010-06-30,Stellantis,Commercial_Vehicles,Europe,7041,50598.49,0.0272,733.4,92.76,0.038,0.025,7500,0.0333
2010-06-30,Stellantis,Commercial_Vehicles,Asia_Pacific,7482,49384.77,0.0271,773.75,101.14,0.0364,0.025,7500,0.0333
2010-06-30,Stellantis,Commercial_Vehicles,China,9123,49086.36,0.021,711.5,87.92,0.0356,0.025,7500,0.0333
2010-06-30,Stellantis,Electric_Vehicles,North_America,1260,41914.73,0.0232,743.56,93.0,0.0363,0.025,7500,0.0333
2010-06-30,Stellantis,Electric_Vehicles,Europe,1582,41811.88,0.0255,763.44,90.7,0.0376,0.025,7500,0.0333
2010-06-30,Stellantis,Electric_Vehicles,Asia_Pacific,1557,41846.27,0.0292,733.86,103.57,0.0441,0.025,7500,0.0333
2010-06-30,Stellantis,Electric_Vehicles,China,1879,42815.0,0.0311,787.7,97.04,0.0322,0.025,7500,0.0333
2010-06-30,GM,Passenger_Cars,North_America,25187,24428.37,0.0329,703.28,86.15,0.0379,0.025,7500,0.0333
2010-06-30,GM,Passenger_Cars,Europe,28807,24545.57,0.0338,731.54,84.83,0.0366,0.025,7500,0.0333
2010-06-30,GM,Passenger_Cars,Asia_Pacific,35202,25768.27,0.0193,752.21,90.38,0.0407,0.025,7500,0.0333
